START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
27.9,3.8,33.5,3.77,1300.0,2.0,1.0,1.0,145.5,7.0,6.44,160.2,7.0,6.4,13.0,140.0,50.0,11.91,82.58,194.97,27.75,0.23,19.5,1.0,12.23,119.2,11.97
35.5,3.77,38.2,3.77,700.0,2.0,1.0,1.0,145.2,7.0,6.41,154.5,7.0,6.41,7.0,140.0,50.0,11.7,69.59,129.04,22.08,0.41,14.1,1.0,12.12,116.82,11.97
33.7,3.75,32.1,3.8,1300.0,2.0,1.0,1.0,147.7,7.0,6.41,126.3,7.0,6.4,13.0,140.0,50.0,11.77,83.41,192.68,23.24,0.23,16.4,1.0,12.18,119.21,11.97
29.5,3.78,30.0,3.77,700.0,2.0,1.0,1.0,173.2,7.0,6.41,159.1,7.0,6.42,7.0,140.0,50.0,11.56,72.07,128.07,26.44,0.41,18.9,1.0,12.23,115.02,11.97
25.2,3.78,34.6,3.79,700.0,2.0,1.0,1.0,140.5,7.0,6.41,167.0,7.0,6.41,7.0,140.0,50.0,11.71,86.52,146.84,42.04,0.41,12.0,1.0,12.31,120.42,11.97
30.9,3.78,40.8,3.77,1000.0,2.0,1.0,1.0,131.9,7.0,6.42,134.2,7.0,6.43,10.0,140.0,50.0,11.32,87.97,188.24,27.89,0.59,13.0,1.0,12.14,117.21,11.97
38.0,3.75,44.9,3.8,700.0,2.0,1.0,1.0,156.1,7.0,6.44,143.5,7.0,6.42,7.0,140.0,50.0,12.41,74.05,140.12,24.0,0.42,15.9,1.0,12.15,114.42,11.97
31.6,3.81,33.2,3.75,700.0,2.0,1.0,1.0,165.5,7.0,6.42,152.9,7.0,6.41,7.0,140.0,50.0,11.57,60.45,141.63,61.43,0.41,13.1,1.0,12.23,115.11,11.97
38.7,3.76,35.8,3.78,700.0,2.0,1.0,1.0,173.1,7.0,6.41,169.0,7.0,6.4,7.0,140.0,50.0,11.69,89.96,148.18,43.63,0.41,10.3,1.0,12.22,115.8,11.97
49.9,3.75,40.9,3.77,300.0,1.0,1.0,2.0,104.1,8.0,6.64,106.1,8.0,6.61,3.0,140.0,50.0,11.67,74.12,138.91,25.03,0.54,32.3,2.0,9.51,137.46,11.97
44.6,3.78,53.5,3.77,300.0,1.0,1.0,2.0,98.2,8.0,6.62,108.4,8.0,6.63,3.0,140.0,50.0,11.88,90.34,203.66,26.88,0.54,30.1,2.0,9.69,137.93,11.97
46.4,3.8,47.5,3.76,300.0,1.0,1.0,2.0,91.7,8.0,6.62,119.2,8.0,6.6,3.0,140.0,50.0,11.71,71.11,160.51,20.76,0.55,30.4,2.0,9.58,129.74,11.97
30.3,3.79,36.6,3.77,1300.0,2.0,1.0,1.0,147.6,7.0,6.41,142.3,7.0,6.42,13.0,140.0,50.0,11.74,96.91,177.84,29.51,0.23,16.2,1.0,12.29,124.13,11.97
38.4,3.76,43.3,3.8,700.0,2.0,1.0,1.0,164.0,7.0,6.42,157.2,7.0,6.43,7.0,140.0,50.0,11.57,76.23,125.56,54.45,0.41,15.2,1.0,12.15,114.78,11.97
42.2,3.75,38.8,3.75,300.0,1.0,1.0,2.0,104.0,8.0,6.61,96.4,8.0,6.61,3.0,140.0,50.0,11.81,72.85,160.78,22.49,0.54,31.2,2.0,9.66,131.06,11.98
33.4,3.75,44.7,3.79,1100.0,2.0,1.0,1.0,134.5,7.0,6.4,135.3,7.0,6.43,11.0,150.0,50.0,11.5,111.41,196.37,49.26,0.13,11.6,1.0,12.13,126.05,11.97
36.5,3.8,53.2,3.77,400.0,1.0,1.0,2.0,106.1,8.0,6.64,112.8,8.0,6.6,4.0,150.0,50.0,11.8,102.63,180.73,34.66,0.39,51.9,1.0,12.12,139.4,11.97
42.3,3.75,40.4,3.78,3.0,1.0,1.0,2.0,97.1,8.0,6.62,104.8,8.0,6.61,3.0,140.0,50.0,11.72,75.49,148.34,26.5,0.54,30.6,2.0,9.59,134.38,11.97
40.1,3.76,38.6,3.77,1000.0,2.0,1.0,1.0,157.4,7.0,6.4,130.6,7.0,6.42,10.0,140.0,50.0,11.85,91.44,210.63,25.57,0.59,25.2,1.0,12.22,118.65,11.97
33.4,3.82,40.6,3.78,1100.0,2.0,1.0,1.0,146.2,7.0,6.42,147.0,7.0,6.42,11.0,140.0,50.0,11.5,78.12,150.0,41.64,0.13,12.0,1.0,12.32,128.66,11.97
36.4,3.75,37.9,3.79,700.0,2.0,1.0,1.0,154.4,7.0,6.44,146.6,7.0,6.42,7.0,140.0,50.0,11.56,76.08,123.41,25.97,0.41,14.7,1.0,12.14,106.3,11.97
54.3,3.77,47.9,3.77,300.0,1.0,1.0,2.0,105.2,8.0,6.63,106.3,8.0,6.6,3.0,140.0,50.0,11.78,108.97,196.4,41.25,0.54,30.2,2.0,9.53,136.97,11.97
30.7,3.78,41.2,3.78,1300.0,2.0,1.0,1.0,125.8,7.0,6.41,146.1,7.0,6.41,13.0,140.0,50.0,9.63,67.33,105.71,12.81,0.23,12.2,1.0,12.28,128.72,11.97
29.6,3.77,37.3,3.77,700.0,2.0,1.0,1.0,158.6,7.0,6.42,156.0,7.0,6.4,7.0,140.0,50.0,11.21,64.9,142.57,47.2,0.41,15.2,1.0,12.13,113.32,11.97
33.7,3.8,37.8,3.79,1300.0,2.0,1.0,1.0,139.4,7.0,6.4,139.3,7.0,6.4,13.0,140.0,50.0,11.81,75.66,182.37,21.96,0.23,17.7,1.0,12.13,119.53,11.97
43.3,3.79,36.7,3.77,1300.0,2.0,1.0,1.0,139.3,7.0,6.42,157.9,7.0,6.4,13.0,140.0,50.0,11.74,95.96,179.99,24.94,0.22,17.0,1.0,12.17,124.3,11.97
37.6,3.81,43.8,3.76,1300.0,2.0,1.0,1.0,114.0,7.0,6.4,144.7,7.0,6.4,13.0,140.0,50.0,11.87,92.51,190.8,30.36,0.23,18.1,1.0,12.13,121.07,11.97
38.2,3.75,46.5,3.8,300.0,1.0,1.0,2.0,103.2,8.0,6.6,102.9,8.0,6.6,3.0,140.0,50.0,11.48,86.47,180.99,20.66,0.55,32.5,2.0,9.56,138.53,11.97
48.0,3.78,36.7,3.77,300.0,1.0,1.0,2.0,104.2,8.0,6.62,145.7,8.0,6.6,3.0,140.0,50.0,11.69,70.11,153.48,20.12,0.55,31.0,2.0,9.65,144.64,11.97
31.6,3.77,40.5,3.79,700.0,2.0,1.0,1.0,161.5,7.0,6.41,162.2,7.0,6.4,7.0,140.0,50.0,11.6,65.82,136.32,40.5,0.41,7.9,1.0,12.23,115.18,11.97
33.2,3.82,42.9,3.79,700.0,2.0,1.0,1.0,147.8,7.0,6.42,172.0,7.0,6.42,7.0,140.0,50.0,11.59,59.87,137.07,24.0,0.42,11.3,1.0,12.14,125.18,11.97
28.7,3.75,31.7,3.77,1300.0,2.0,1.0,1.0,137.8,7.0,6.42,147.3,7.0,6.42,13.0,140.0,50.0,11.68,84.58,178.19,22.85,0.23,13.2,1.0,12.15,116.52,11.97
33.3,3.76,40.0,3.77,1300.0,2.0,1.0,1.0,161.0,7.0,6.42,145.4,7.0,6.43,13.0,140.0,50.0,11.89,80.88,192.34,25.6,0.23,17.8,1.0,12.24,132.4,11.97
30.3,3.8,37.8,3.76,1300.0,2.0,1.0,1.0,149.3,7.0,6.42,145.7,7.0,6.43,13.0,140.0,50.0,11.92,72.57,124.99,17.72,0.22,14.4,1.0,12.18,133.92,11.97
51.7,3.8,36.9,3.77,40.0,1.0,1.0,2.0,105.9,8.0,6.62,117.2,8.0,6.6,4.0,140.0,50.0,11.98,87.95,201.04,36.73,0.42,44.8,1.0,12.01,199.3,4.37
33.6,3.79,38.7,3.77,1300.0,2.0,1.0,1.0,116.3,7.0,6.42,149.0,7.0,6.43,13.0,140.0,50.0,11.83,79.43,176.86,24.96,0.23,16.6,1.0,12.14,121.02,11.97
42.0,3.75,44.7,3.77,1000.0,2.0,1.0,1.0,120.8,7.0,6.42,158.2,7.0,6.41,10.0,150.0,50.0,11.48,104.95,188.03,57.78,0.58,10.5,1.0,12.26,122.75,11.97
33.5,3.77,34.0,3.77,1000.0,2.0,1.0,1.0,132.7,7.0,6.41,156.0,7.0,6.42,10.0,140.0,50.0,11.47,85.22,182.41,21.38,0.59,16.8,1.0,12.13,115.5,11.97
42.9,3.76,31.4,3.79,1300.0,2.0,1.0,1.0,132.9,7.0,6.42,170.8,7.0,6.42,13.0,140.0,50.0,11.86,85.09,202.6,24.47,0.23,17.7,1.0,12.31,123.15,11.97
41.5,3.75,45.2,3.77,1300.0,2.0,1.0,1.0,139.6,7.0,6.42,153.4,7.0,6.41,13.0,140.0,50.0,11.87,87.79,207.5,23.88,0.23,12.7,1.0,12.33,118.25,11.97
36.1,3.78,37.2,3.78,700.0,2.0,1.0,1.0,155.3,7.0,6.44,177.4,7.0,6.43,7.0,140.0,50.0,11.55,58.57,126.71,29.11,0.41,13.0,1.0,12.22,115.75,11.97
51.2,3.79,42.2,3.77,30.0,1.0,1.0,2.0,104.7,8.0,6.6,133.3,8.0,6.6,3.0,140.0,50.0,11.75,69.99,165.7,19.41,0.55,37.7,2.0,9.65,137.23,11.97
37.9,3.77,41.3,3.78,300.0,1.0,1.0,2.0,97.2,8.0,6.6,102.0,8.0,6.62,3.0,140.0,50.0,11.78,107.04,189.22,35.54,0.53,33.5,2.0,9.55,134.41,11.97
40.2,3.75,36.6,3.78,30.0,1.0,1.0,2.0,97.3,8.0,6.62,108.3,8.0,6.61,3.0,140.0,50.0,11.48,86.1,190.15,20.98,0.55,26.0,2.0,9.6,132.6,11.97
44.1,3.77,43.6,3.79,7.0,2.0,1.0,1.0,151.1,7.0,6.4,167.1,7.0,6.42,7.0,140.0,50.0,11.6,66.61,122.88,29.79,0.41,33.1,1.0,12.26,111.65,11.97
26.8,3.81,39.3,3.78,700.0,2.0,1.0,1.0,153.7,7.0,6.41,142.4,7.0,6.4,7.0,140.0,50.0,11.59,75.87,120.56,38.32,0.41,15.4,1.0,12.29,116.33,11.98
29.0,3.77,36.1,3.77,1300.0,2.0,1.0,1.0,146.9,7.0,6.4,145.0,7.0,6.42,13.0,140.0,50.0,11.8,90.06,213.05,24.19,0.23,34.1,1.0,12.23,123.35,11.97
50.0,3.76,49.0,3.78,300.0,1.0,1.0,2.0,106.2,8.0,6.61,116.9,8.0,6.6,3.0,140.0,50.0,11.72,104.56,191.67,66.02,0.55,31.7,2.0,9.63,126.01,11.97
39.4,3.78,36.6,3.78,700.0,2.0,1.0,1.0,139.2,7.0,6.42,144.6,7.0,6.42,7.0,140.0,50.0,11.53,79.37,141.87,27.01,0.41,18.7,1.0,12.18,117.32,11.97
28.7,3.77,31.6,3.8,7.0,2.0,1.0,1.0,145.1,7.0,6.41,153.2,7.0,6.42,7.0,140.0,50.0,11.6,74.96,123.63,35.14,0.41,16.0,1.0,12.14,116.71,11.97
48.3,3.78,33.7,3.77,300.0,1.0,1.0,2.0,92.9,8.0,6.62,100.0,8.0,6.6,3.0,140.0,50.0,11.91,82.11,169.14,27.01,0.54,31.6,2.0,9.58,133.61,11.97
34.4,3.83,34.1,3.76,1000.0,2.0,1.0,1.0,149.5,7.0,6.42,135.1,7.0,6.4,10.0,140.0,50.0,11.84,89.34,214.92,25.55,0.59,23.0,1.0,12.17,118.82,11.97
38.2,3.77,34.9,3.75,1300.0,2.0,1.0,1.0,140.3,7.0,6.44,159.0,7.0,6.4,13.0,140.0,50.0,11.79,73.15,152.88,14.56,0.22,10.9,1.0,12.19,118.8,11.97
40.5,3.75,34.7,3.79,700.0,2.0,1.0,1.0,155.1,7.0,6.41,150.8,7.0,6.42,7.0,140.0,50.0,11.38,81.82,138.81,44.06,0.41,21.2,1.0,12.21,117.02,11.97
48.6,3.76,42.0,3.77,400.0,1.0,1.0,2.0,99.9,8.0,6.6,117.6,8.0,6.6,4.0,150.0,50.0,11.76,106.42,190.97,47.49,0.4,60.4,1.0,12.03,139.89,11.97
31.8,3.75,47.4,3.77,700.0,2.0,1.0,1.0,148.0,7.0,6.42,146.0,7.0,6.4,7.0,140.0,50.0,11.69,86.95,139.11,42.85,0.41,14.2,1.0,12.21,112.52,11.97
29.3,3.77,40.0,3.79,1000.0,2.0,1.0,1.0,131.8,7.0,6.42,146.7,7.0,6.41,10.0,140.0,50.0,11.59,73.47,129.5,43.29,0.59,13.5,1.0,12.06,121.83,11.97
34.2,3.75,27.4,3.78,7.0,2.0,1.0,1.0,165.1,7.0,6.43,141.8,7.0,6.41,7.0,140.0,50.0,11.69,76.47,141.2,43.12,0.41,13.2,1.0,12.3,111.46,11.97
37.0,3.78,35.1,3.79,1300.0,2.0,1.0,1.0,139.5,7.0,6.4,130.2,7.0,6.42,13.0,140.0,50.0,11.83,82.4,214.02,21.86,0.23,17.9,1.0,12.28,118.2,11.98
36.9,3.8,50.3,3.77,30.0,1.0,1.0,2.0,94.6,8.0,6.62,103.0,8.0,6.61,3.0,140.0,50.0,11.83,97.08,209.82,30.41,0.55,30.8,2.0,9.55,141.9,11.97
30.3,3.75,39.3,3.79,700.0,2.0,1.0,1.0,147.2,7.0,6.41,155.6,7.0,6.4,7.0,140.0,50.0,11.56,74.83,120.37,44.84,0.41,14.4,1.0,12.16,114.7,11.97
47.5,3.77,48.9,3.79,300.0,1.0,1.0,2.0,103.7,8.0,6.6,117.4,8.0,6.62,3.0,140.0,50.0,11.78,105.81,188.95,45.16,0.53,33.3,2.0,9.53,137.6,11.97
34.3,3.77,36.3,3.78,300.0,1.0,1.0,2.0,105.5,8.0,6.63,126.6,8.0,6.61,3.0,140.0,50.0,11.73,82.13,200.2,32.0,0.56,30.0,2.0,9.63,138.51,11.97
50.5,3.76,39.5,3.79,300.0,1.0,1.0,2.0,96.7,8.0,6.64,94.6,8.0,6.6,3.0,140.0,50.0,11.82,87.74,209.48,23.02,0.55,30.1,2.0,9.58,145.14,11.97
32.5,3.77,40.7,3.77,1000.0,2.0,1.0,1.0,130.1,7.0,6.42,125.2,7.0,6.41,10.0,140.0,50.0,11.88,95.48,193.59,32.22,0.6,15.2,1.0,12.15,120.8,11.97
57.1,3.77,53.1,3.77,300.0,1.0,1.0,2.0,102.8,8.0,6.63,113.1,8.0,6.6,3.0,140.0,50.0,11.81,83.87,213.56,23.5,0.55,28.0,2.0,9.51,132.18,11.97
39.0,3.76,33.1,3.78,1000.0,2.0,1.0,1.0,128.8,7.0,6.4,130.8,7.0,6.41,10.0,140.0,50.0,11.89,97.23,198.97,32.13,0.59,16.5,1.0,12.2,115.44,11.97
43.2,3.79,40.5,3.81,7.0,2.0,1.0,1.0,130.1,7.0,6.44,187.3,7.0,6.41,7.0,140.0,50.0,11.56,64.56,133.7,21.98,0.41,14.1,1.0,12.2,115.06,11.97
35.0,3.75,50.8,3.79,1000.0,2.0,1.0,1.0,127.1,7.0,6.42,145.7,7.0,6.42,10.0,140.0,50.0,11.79,104.52,213.04,26.45,0.59,16.3,1.0,12.16,120.41,11.97
30.1,3.81,40.1,3.78,700.0,2.0,1.0,1.0,144.3,7.0,6.42,154.3,7.0,6.44,7.0,140.0,50.0,11.56,65.98,141.6,26.78,0.41,22.5,1.0,12.2,113.27,11.96
32.3,3.77,41.0,3.76,700.0,2.0,1.0,1.0,154.2,7.0,6.4,170.2,7.0,6.41,7.0,140.0,50.0,11.42,87.33,130.3,34.3,0.42,9.6,1.0,12.3,119.01,11.97
30.6,3.8,32.5,3.79,1300.0,2.0,1.0,1.0,152.8,7.0,6.4,151.2,7.0,6.42,13.0,140.0,50.0,11.75,84.61,173.04,23.11,0.23,33.1,1.0,12.28,110.91,11.97
29.0,3.8,35.9,3.79,1300.0,2.0,1.0,1.0,165.9,7.0,6.41,153.5,7.0,6.41,13.0,140.0,50.0,11.77,106.79,194.77,32.45,0.23,15.9,1.0,12.22,117.09,11.97
33.4,3.76,33.3,3.78,1300.0,2.0,1.0,1.0,154.9,7.0,6.44,146.7,7.0,6.4,13.0,140.0,50.0,12.12,72.04,163.03,18.45,0.23,10.8,1.0,12.15,131.36,11.97
32.3,3.77,33.1,3.77,700.0,2.0,1.0,1.0,163.2,7.0,6.42,144.5,7.0,6.43,7.0,140.0,50.0,11.51,71.64,129.5,27.19,0.41,19.9,1.0,12.16,119.1,11.97
29.1,3.79,35.7,3.79,1300.0,2.0,1.0,1.0,145.8,7.0,6.45,160.1,7.0,6.42,13.0,140.0,50.0,11.78,84.4,184.12,23.95,0.24,16.8,1.0,12.11,125.06,11.97
40.1,3.78,40.0,3.76,700.0,2.0,1.0,1.0,153.2,7.0,6.42,150.8,7.0,6.41,7.0,140.0,50.0,11.55,74.56,132.64,19.92,0.41,16.5,1.0,12.1,113.37,11.97
32.5,3.78,34.3,3.77,70.0,2.0,1.0,1.0,153.0,7.0,6.43,161.4,7.0,6.43,7.0,140.0,50.0,11.48,80.8,132.99,60.55,0.41,29.9,1.0,12.23,119.74,11.97
43.4,3.77,34.5,3.79,700.0,2.0,1.0,1.0,154.2,7.0,6.43,163.9,7.0,6.43,7.0,140.0,50.0,11.57,75.88,123.52,40.73,0.41,17.1,1.0,12.23,114.13,11.97
35.5,3.75,36.6,3.77,1300.0,2.0,1.0,1.0,144.0,7.0,6.42,156.1,7.0,6.4,13.0,140.0,50.0,11.76,105.41,196.07,33.5,0.23,16.2,1.0,12.19,117.16,11.97
53.3,3.77,49.7,3.77,300.0,1.0,1.0,2.0,95.8,8.0,6.63,96.5,8.0,6.61,3.0,140.0,50.0,11.89,98.16,201.73,36.78,0.54,29.6,2.0,9.56,146.15,11.97
33.1,3.77,48.6,3.77,300.0,1.0,1.0,2.0,114.3,8.0,6.63,102.2,8.0,6.6,3.0,140.0,50.0,11.7,77.0,136.15,25.89,0.55,29.3,2.0,9.59,140.07,11.97
45.9,3.77,37.3,3.78,300.0,1.0,1.0,2.0,107.4,8.0,6.6,112.0,8.0,6.62,3.0,140.0,50.0,11.49,88.16,155.95,19.55,0.55,30.8,2.0,9.55,124.02,11.97
50.5,3.77,51.6,3.79,300.0,1.0,1.0,2.0,102.0,8.0,6.62,114.4,8.0,6.6,3.0,140.0,50.0,11.86,84.43,200.54,24.79,0.55,27.2,2.0,9.55,132.41,11.97
37.7,3.76,33.1,3.8,1000.0,2.0,1.0,1.0,133.7,7.0,6.42,139.4,7.0,6.41,10.0,140.0,50.0,11.78,107.36,176.78,55.35,0.58,20.0,1.0,12.16,120.05,11.97
41.0,3.75,50.8,3.78,40.0,1.0,1.0,2.0,109.5,8.0,6.6,161.4,8.0,6.61,4.0,140.0,50.0,11.88,68.09,121.7,13.0,0.42,48.7,1.0,12.02,147.43,11.98
49.2,3.75,46.5,3.8,300.0,1.0,1.0,2.0,110.0,8.0,6.6,113.2,8.0,6.62,3.0,140.0,50.0,11.67,71.47,131.21,21.32,0.55,28.7,2.0,9.62,135.79,11.97
44.6,3.77,37.9,3.77,1000.0,2.0,1.0,1.0,150.2,7.0,6.44,152.3,7.0,6.43,10.0,140.0,50.0,11.61,61.76,125.52,42.47,0.59,13.0,1.0,12.21,117.73,11.97
49.3,3.79,55.5,3.77,300.0,1.0,1.0,2.0,97.6,8.0,6.63,120.5,8.0,6.6,3.0,140.0,50.0,11.77,115.23,189.12,31.7,0.53,31.9,2.0,9.61,132.88,11.97
36.4,3.77,33.9,3.77,30.0,1.0,1.0,2.0,102.3,8.0,6.62,103.5,8.0,6.6,3.0,140.0,50.0,11.71,87.58,201.04,26.48,0.55,40.3,2.0,9.6,136.59,11.97
36.9,3.82,43.1,3.78,1300.0,2.0,1.0,1.0,137.7,7.0,6.42,154.3,7.0,6.42,13.0,140.0,50.0,12.15,58.0,94.09,11.57,0.22,12.5,1.0,12.31,127.16,11.97
51.5,3.77,40.3,3.77,300.0,1.0,1.0,2.0,95.6,8.0,6.62,111.3,8.0,6.61,3.0,140.0,50.0,11.79,110.97,177.14,35.33,0.53,29.6,2.0,9.6,144.7,11.97
34.8,3.78,52.1,3.79,400.0,1.0,1.0,2.0,97.1,8.0,6.63,111.1,8.0,6.61,4.0,140.0,50.0,12.12,91.85,173.67,23.37,0.42,57.7,1.0,12.08,199.78,7.26
35.4,3.77,36.9,3.77,300.0,1.0,1.0,2.0,130.0,8.0,6.62,119.1,8.0,6.6,3.0,140.0,50.0,11.8,115.54,179.6,34.93,0.54,26.2,2.0,9.53,135.55,11.97
48.0,3.77,53.5,3.77,300.0,1.0,1.0,2.0,95.4,8.0,6.64,113.4,8.0,6.6,3.0,140.0,50.0,11.76,74.18,165.33,23.4,0.55,34.7,2.0,9.61,138.63,11.97
55.1,3.78,49.8,3.77,300.0,1.0,1.0,2.0,101.9,8.0,6.62,109.6,8.0,6.61,3.0,140.0,50.0,11.73,108.67,180.26,66.43,0.55,33.3,2.0,9.52,137.79,11.97
33.6,3.75,51.8,3.79,30.0,1.0,1.0,2.0,104.8,8.0,6.62,110.2,8.0,6.6,3.0,140.0,50.0,11.48,82.26,160.0,18.61,0.54,35.8,2.0,9.5,134.79,11.97
50.3,3.76,51.0,3.77,300.0,1.0,1.0,2.0,107.4,8.0,6.62,123.2,8.0,6.62,3.0,140.0,50.0,11.82,75.28,162.89,22.26,0.55,36.2,2.0,9.55,131.75,11.97
32.5,3.76,50.2,3.77,700.0,2.0,1.0,1.0,154.8,7.0,6.42,147.5,7.0,6.41,7.0,140.0,50.0,11.59,55.63,142.66,57.05,0.41,32.4,1.0,12.13,115.71,11.97
37.2,3.77,37.1,3.77,1300.0,2.0,1.0,1.0,155.3,7.0,6.41,142.5,7.0,6.42,13.0,140.0,50.0,11.67,84.35,177.41,20.21,0.23,14.2,1.0,12.19,120.29,11.97
47.4,3.77,45.1,3.8,300.0,1.0,1.0,2.0,96.6,8.0,6.6,103.5,8.0,6.6,3.0,140.0,50.0,11.71,89.08,204.31,38.75,0.55,31.7,2.0,9.53,139.49,11.97
40.8,3.76,32.6,3.79,1300.0,2.0,1.0,1.0,144.8,7.0,6.42,145.9,7.0,6.41,13.0,140.0,50.0,11.9,66.97,110.35,11.26,0.23,14.1,1.0,12.3,120.7,11.97
23.5,3.8,35.6,3.81,1300.0,2.0,1.0,1.0,128.6,7.0,6.42,142.7,7.0,6.4,13.0,140.0,50.0,11.73,98.23,181.38,29.01,0.23,13.5,1.0,12.26,116.93,11.97
37.9,3.79,39.9,3.77,400.0,1.0,1.0,2.0,103.8,8.0,6.62,110.3,8.0,6.61,4.0,140.0,50.0,11.63,79.57,154.8,38.1,0.42,58.2,1.0,12.09,126.11,11.98
26.7,3.76,35.0,3.75,1300.0,2.0,1.0,1.0,148.6,7.0,6.43,152.0,7.0,6.42,13.0,140.0,50.0,11.81,77.67,187.27,18.57,0.23,12.2,1.0,12.21,115.13,11.97
48.7,3.75,50.7,3.77,40.0,1.0,1.0,2.0,95.6,8.0,6.62,108.6,8.0,6.6,4.0,140.0,50.0,12.08,89.91,194.63,22.85,0.42,53.6,1.0,12.14,146.28,11.97
30.5,3.79,34.8,3.78,700.0,2.0,1.0,1.0,155.4,7.0,6.42,144.5,7.0,6.42,7.0,140.0,50.0,11.6,83.13,127.27,40.39,0.41,14.3,1.0,12.19,109.8,11.97
43.5,3.78,49.5,3.77,300.0,1.0,1.0,2.0,103.1,8.0,6.62,116.0,8.0,6.6,3.0,140.0,50.0,11.86,90.35,222.43,28.79,0.54,37.2,2.0,9.59,138.46,11.97
24.9,3.76,35.8,3.79,700.0,2.0,1.0,1.0,156.9,7.0,6.42,138.0,7.0,6.43,7.0,140.0,50.0,11.59,60.01,138.82,46.12,0.4,15.0,1.0,12.21,115.8,11.97
34.0,3.77,38.3,3.8,700.0,2.0,1.0,1.0,143.4,7.0,6.4,158.8,7.0,6.41,7.0,140.0,50.0,11.6,61.86,125.08,22.2,0.41,16.4,1.0,12.16,113.2,11.97
33.7,3.78,33.1,3.79,1300.0,2.0,1.0,1.0,122.9,7.0,6.42,142.5,7.0,6.42,13.0,140.0,50.0,11.88,74.31,168.21,18.38,0.22,31.8,1.0,12.29,125.71,11.97
45.7,3.77,37.3,3.75,7.0,2.0,1.0,1.0,152.4,7.0,6.41,136.3,7.0,6.41,7.0,140.0,50.0,11.56,73.78,139.36,27.71,0.41,13.8,1.0,12.14,115.79,11.97
34.7,3.78,34.0,3.81,700.0,2.0,1.0,1.0,172.8,7.0,6.42,143.2,7.0,6.42,7.0,140.0,50.0,11.59,64.42,135.58,22.19,0.41,18.8,1.0,12.21,120.85,11.97
31.8,3.76,34.1,3.78,700.0,2.0,1.0,1.0,154.4,7.0,6.41,159.0,7.0,6.41,7.0,140.0,50.0,11.56,80.9,134.4,23.89,0.41,18.2,1.0,12.09,115.0,11.97
42.0,3.8,36.6,3.77,1100.0,2.0,1.0,1.0,147.9,7.0,6.41,139.8,7.0,6.41,11.0,140.0,50.0,12.04,97.57,203.98,28.95,0.12,14.6,1.0,12.15,125.44,11.97
33.2,3.76,39.6,3.79,1100.0,2.0,1.0,1.0,144.9,7.0,6.41,116.6,7.0,6.41,11.0,140.0,50.0,11.89,81.41,160.88,25.47,0.13,16.3,1.0,12.24,122.82,11.97
45.3,3.77,50.9,3.77,300.0,1.0,1.0,2.0,111.3,8.0,6.62,124.0,8.0,6.6,3.0,140.0,50.0,11.79,107.79,194.28,39.82,0.54,36.0,2.0,9.55,137.99,11.97
33.9,3.8,45.2,3.77,1300.0,2.0,1.0,1.0,120.4,7.0,6.41,143.8,7.0,6.42,13.0,140.0,50.0,11.88,73.21,155.7,18.12,0.23,12.2,1.0,12.18,119.76,11.97
34.7,3.81,43.6,3.77,400.0,1.0,1.0,2.0,110.4,8.0,6.62,131.7,8.0,6.61,4.0,140.0,50.0,12.12,87.11,172.92,23.21,0.42,54.6,1.0,12.05,134.48,11.97
28.9,3.78,33.2,3.78,700.0,2.0,1.0,1.0,145.0,7.0,6.4,144.3,7.0,6.4,7.0,140.0,50.0,11.7,68.94,144.55,32.83,0.42,26.7,1.0,12.24,114.06,11.97
42.0,3.8,34.1,3.77,1000.0,2.0,1.0,1.0,130.5,7.0,6.41,152.5,7.0,6.42,10.0,140.0,50.0,11.4,87.51,178.64,31.87,0.6,23.4,1.0,12.03,122.31,11.97
36.3,3.79,44.9,3.77,300.0,1.0,1.0,2.0,95.2,8.0,6.61,92.5,8.0,6.6,3.0,140.0,50.0,12.31,106.51,197.96,33.14,0.55,32.7,2.0,9.59,139.26,11.97
33.4,3.78,38.6,3.8,700.0,2.0,1.0,1.0,155.5,7.0,6.42,152.1,7.0,6.41,7.0,140.0,50.0,11.68,78.05,147.04,27.46,0.41,13.6,1.0,12.22,113.46,11.97
34.2,3.78,34.0,3.77,700.0,2.0,1.0,1.0,156.4,7.0,6.41,137.8,7.0,6.42,7.0,140.0,50.0,11.57,63.77,120.05,22.31,0.41,14.5,1.0,12.23,114.57,11.97
36.5,3.81,41.8,3.77,300.0,1.0,1.0,2.0,110.2,8.0,6.62,120.6,8.0,6.6,3.0,140.0,50.0,11.8,110.78,185.49,39.11,0.54,31.1,2.0,9.55,142.57,11.97
